AgAuCuPdSi,Ag5Au49Cu27Pd2Si16,BMG,[4],5.4,-20,14.8,0.7,11.2,9.8,1.5,1.3,6.7
,Al0.5CrCuFeMnNi,FCC+BCC,[86],3.8,-1.9,5.2,12.3,1,7.9,1.7,0.7,3.7
,Al0.8CrCuFeMn1.5Ni,FCC+BCC,[86],4.3,-4.2,5.2,5.4,1.1,7.6,1.8,0.8,4.2
,Al0.8CrCuFe1.5MnNi,FCC+BCC,[86],4.3,-3.3,5.3,7,1.1,7.7,1.8,0.7,4.1
,Al0.8CrCu1.5FeMnNi,FCC+BCC,[86],4.3,-1.7,5.4,13.1,0.9,7.9,1.7,0.7,4
,Al0.8CrCuFeMnNi,FCC+BCC,[86],4.4,-4,5.5,5.8,1.1,7.7,1.8,0.7,4.2
,AlCrCuFeMnNi,BCC,[86],4.8,-5.1,5.6,4.5,1.1,7.5,1.8,0.8,4.5
AlCrCuFeNi,Al0.2CrCuFeNi2,FCC,[85],2.8,0.1,5.1,172.1,1,8.8,1.7,0.4,2.5
,Al0.4CrCuFeNi2,FCC,[85],3.6,-1.7,5.4,12.2,1.1,8.6,1.7,0.4,3
,Al0.6CrCuFeNi2,FCC,[85],4.2,-3.3,5.7,6.3,1.1,8.4,1.8,0.5,3.6
,Al0.8CrCuFeNi2,FCC,[85],4.6,-4.6,5.9,4.5,1.1,8.2,1.8,0.6,4.2
,AlCrCuFeNi2,FCC,[85],4.9,-5.8,6.1,3.5,1.1,8,1.8,0.7,4.7
,Al1.2CrCuFeNi2,FCC+BCC,[85],5.2,-6.8,6.2,3,1.1,7.8,1.9,0.7,5.1
,AlCrCu0.5FeNi,FCC+BCC,[59],5.3,-7.7,6.2,2.7,1.4,7.2,1.9,0.7,5.4
AlCrCuFeNiTi,AlCr3CuFeNiTi,FCC+BCC,[87],5.8,-9.3,8.9,2.6,1.4,6.8,1.6,0.9,4.3
,AlCr2CuFeNiTi,FCC+BCC,[87],6,-11.1,9.5,2.2,1.3,6.9,1.7,1,4.5
,AlCr1.5CuFeNiTi,FCC+BCC,[87],6.2,-12.3,9.8,2,1.2,6.9,1.8,1,4.6
,AlCrCuFeNiTi,FCC+BCC,[87],6.4,-13.7,10.1,1.8,1.1,7,1.8,1.1,4.8
,AlCr0.5CuFeNiTi,FCC+BCC,[87],6.5,-15.4,10.5,1.5,1.1,7.1,1.9,1.1,5.1
AlCrFeMnNi,Al0.3CrFe1.5MnNi0.5,BCC+B2+FCC,[88],3.3,-5.5,4.6,3.8,3.8,7.2,1.8,0.7,3.8
,Al0.5CrFe1.5MnNi0.5,BCC+B2+FCC,[88],4,-7.3,4.8,2.9,3.7,7,1.9,0.7,4.2
AlCrFeNi,AlCrFeNi0.75,BCC+B2,[83],5.6,-13.2,6.2,1.4,15.6,6.5,2,0.9,6.5
AlCrMoSiTi,AlCrMoSiTi,OrderedBCC+Mo5Si3,[89],4.9,-34.1,11.4,0.7,4.8,4.6,2.2,1.2,7.8
AlCrMoTaTiZr,AlCrMoTaTiZr,BMG,[90],6.6,-16.1,8.8,2,2.2,4.7,1.8,1,7.2
AlCrTaTiZr,AlCrTaTiZr,BMG,[91],7.1,-20,9.7,1.4,2.5,4.4,2,1.2,6.9
AlCuFeNdNi,Al15Cu10Fe5Nd60Ni10,BMG,[4],15.2,-27.4,22.6,0.5,1.9,4.8,2,7.4,18.1
AlCuFePr,Al12Cu3Fe30Pr55,BMG,[54],16.2,-12,22.4,1,0.9,4.7,2.1,7.3,20.3
AlCuHfNiTiZr,AlCuHfNiTiZr,IM,[92],9.4,-34.1,17.6,0.8,1.8,6,2,1.9,5.2
AlCuLaNi,Al14Cu10La66Ni10,BMG,[54],15.6,-27.8,24.3,0.4,2.5,4.5,2,8.1,20.1
,Al25Cu5La55Ni15,BMG,[3],16.4,-35.4,23.5,0.3,4,4.5,2.2,7.4,18.6
,Al25Cu10La55Ni10,BMG,[3],16.2,-33.6,23.3,0.3,2.4,4.5,2.1,7.2,17.7
,Al25Cu15La55Ni5,BMG,[3],16.1,-31.9,23.2,0.3,2.1,4.6,2.1,7.2,17.1
AlCuNbNiZr,Al10Cu15Nb5Ni13Zr57,BMG,[3],10,-33.9,15.9,0.6,2,5.8,1.9,2.6,6.6
AlCuNiTiZr,Al10Cu20Ni8Ti5Zr57,BMG,[4],9.8,-31.5,15.8,0.6,2.1,5.8,1.9,2.6,5.6
,Al10Cu20Ni12Ti5Zr53,BMG,[54],10.3,-34.1,16.1,0.6,1.9,6,1.9,2.6,6
AlCuNiZr,Al7.5Cu17.5Ni10Zr65,BMG,[54],10,-32.2,16.1,0.5,2.3,5.8,1.9,2.8,6.1
,Al8Cu7Ni19Zr66,BMG,[54],10.1,-39.3,16.2,0.4,4.1,5.5,2,3,7.4
,Al8Cu12Ni14Zr66,BMG,[54],9.9,-35.4,16.1,0.4,2.8,5.6,2,2.8,6.6
AlCuNiZr(cont.),Al9Cu16Ni9Zr66,BMG,[54],9.7,-32.4,15.8,0.5,2.5,5.6,1.9,2.7,5.9
,Al10Cu15Ni10Zr65,BMG,[54],9.7,-33.9,15.8,0.5,2.5,5.5,2,2.7,6
AlCuYZr,Al7Cu46Y5Zr42,BMG,[55],12.5,-24.9,17.1,0.6,3.5,7.1,1.6,2.6,6.1
AlDyErNiTb,AlDyErNiTb,BMG,[93],13.7,-37.6,20.6,0.5,15.3,4.4,2.2,3.4,13.8
AlFeNiTiVZr,AlFeNiTiVZr,BMG,[54],8.7,-31.3,12.8,0.8,3.8,5.7,2.2,1.6,5.6
AlMoNbSiTaTiVZr,AlMoNbSiTaTiVZr,BMG,[94],5.7,-32.2,12.2,1.1,2.2,4.5,2.1,1,6.5
AlNbTaTiV,Al0.25NbTaTiV,BCC,[21],3.5,-4.8,5.8,6.4,5.8,4.6,1.8,0.7,4.5
,Al0.5NbTaTiV,BCC,[21],3.4,-8.4,6.4,3.6,5.6,4.6,1.9,0.7,5.1
,AlNbTaTiV,BCC,[21],3.2,-13.4,7,2.2,5.5,4.4,2,0.7,5.9
AlTiVYZr,AlTiVYZr,IM,[22],12.3,-14.9,12.3,1.6,0.7,3.8,2.2,1.7,7.6
AuCuPdSi,Au52Cu29Pd2Si16,BMG,[54],5.4,-20.4,14.8,0.6,14.5,9.8,1.5,1.3,6.4
BCoCrFeMoYZr,B15Co5Cr2Fe61Mo7Y2Zr8,BMG,[4],13.6,-22.3,10.5,1,3.9,6.7,2.1,9.5,5.6
BCoFeMoYZr,B15Co7Fe61Mo7Y2Zr8,BMG,[4],13.7,-22.5,10.5,0.9,3.8,6.8,2.1,9.5,5.5
BCoFeTa,B31.5Co43Fe20Ta5.5,BMG,[54],12.3,-26.6,8.6,0.8,20.6,6.7,2.3,7.6,8.1
BCuNiSiSnTi,BCu20Ni24Si2Sn3Ti50,BMG,[4],8.3,-26,15.2,0.7,1.4,6.8,1.9,2.7,5.4
BeCuFeNbZr,Be24Cu12Fe8Nb8Zr48,BMG,[54],14.2,-30.4,13.3,0.7,1.8,4.8,1.8,3,5.3
BeCuNbNiTiZr,Be12Cu7Nb5Ni6Ti14Zr56,BMG,[54],11.6,-25.8,12.9,0.9,3.2,4.7,1.9,2.6,5
BeCuNiTi,Be18Cu9Ni8Ti65,BMG,[54],9.8,-23.5,12.1,0.7,4,4.8,1.9,2.3,3.4
BeCuNiTiVZr,BeCuNiTiVZr,IM,[22],11.4,-24.9,13.4,1.1,1.7,6,1.8,1.9,4
BeCuNiTiZr,Be18Cu9Ni8Ti50Zr15,BMG,[4],11.2,-26.4,12.6,0.8,3.4,4.8,1.9,2.2,3.3
,Be18Cu9Ni8Ti55Zr10,BMG,[4],10.8,-25.4,12.5,0.8,3.6,4.8,1.9,2.2,3.2
,Be18Cu9Ni8Ti60Zr5,BMG,[54],10.3,-24.5,12.3,0.7,3.7,4.8,1.9,2.3,3.3
,Be20Cu12Ni3Ti40Zr25,BMG,[55],12.1,-25.9,12.4,0.8,3.1,4.6,1.9,2.4,3
,Be20Cu15.25Ni9.75Ti16.5Zr38.5,BMG,[4],13.5,-33.2,14.5,0.7,2.7,5.3,1.8,2.7,4.5
,Be21Cu14Ni10Ti15Zr40,BMG,[4],13.7,-34.2,14.4,0.7,2.9,5.2,1.9,2.8,4.6
,Be22Cu12Ni10Ti14Zr41,BMG,[55],13.9,-35.2,14.2,0.6,3.2,5,1.9,2.9,4.7
,Be24Cu11Ni10Ti12Zr43,BMG,[4],14.2,-36.3,14.1,0.6,3.6,4.9,1.9,3,4.8
,Be25Cu10Ni10Ti11Zr44,BMG,[4],14.4,-37.1,14,0.6,3.8,4.8,1.9,3,4.8
,Be26Cu9Ni10Ti10Zr45,BMG,[4],14.5,-37.8,13.8,0.6,4.2,4.7,1.9,3.1,4.9
,Be27Cu7Ni10Ti8Zr47,BMG,[3],14.8,-39.1,13.6,0.5,5.1,4.6,1.9,3.2,5
BeCuTiZr,Be10Cu54Ti9Zr27,BMG,[54],11.7,-20.9,14.7,0.7,3.4,7.6,1.5,2.5,4.3
CaCuMgSrYbZn,CaCuMgSrYbZn,BMG,[93],18.1,-13.1,24.7,1.2,2.7,5.3,1.8,3.6,15.4
CaMgSrYbZn,CaMgSrYbZn,BMG,[93],15.1,-13.1,19.1,1,4.4,4.2,2,3.3,11.6
CoCrCuFeMn,CoCrCuFeMn,FCC+BCC,[17],0.9,4.2,4.1,5.5,1,8.2,1.6,0.5,2.7
CoCrCuFeMnNi,CoCrCuFeMnNi,FCC,[95],1.1,1.4,4.3,17.6,1.2,8.5,1.7,0.5,2.6
CoCrCuFeMnNiTiV,CoCrCuFeMnNiTiV,FCC+BCC,[96],5.2,-8.1,9.7,3.8,1.6,7.5,1.8,0.8,2.9
CoCrCuFeNi,CoCrCuFeNi,FCC,[15][1],1.2,3.2,4.5,7.3,1,8.8,1.6,0.3,1.7
,CoCrCu0.75FeNi,FCC+FCC,[14],1.2,2.2,4.6,10.9,1.2,8.7,1.6,0.3,1.6
,CoCrCu0.5FeNi,FCC,[13],1.2,0.5,4.7,47.7,1.6,8.6,1.7,0.3,1.4
CoCrCuFeNiTi,CoCrCuFeNiTi2,IM,[22],6.7,-14,12.1,1.9,1.5,7.4,1.7,1.3,3.7
,CoCrCuFeNiTi0.8,FCC+L,[15],5.3,-6.8,9.4,3.9,1.2,8.1,1.7,0.8,2.8
,CoCrCuFeNiTi,FCC+L,[15],5.7,-8.4,10.1,3.1,1.3,8,1.7,0.9,3
,CoCrCuFeNiTi0.5,FCC,[15],4.5,-3.7,8.2,7,1.2,8.4,1.6,0.6,2.4
CoCrCuFeNiTiVZr,CoCrCuFeNiTiVZr,BMG,[54],8.8,-16.8,12.6,1.9,1.6,7.1,1.8,1.3,3.7
CoCrFeGeMnNi,CoCrFeGeMnNi,FCC+BCC,[95],3.2,-15.2,5.9,1.5,3.9,7.3,2.2,3.2,4.9
CoCrFeMnNbNi,CoCrFeMnNbNi,IM,[95],5.9,-12,9.1,2.4,7.9,7.5,1.7,1.2,2.3
CoCrFeMnNi,CoCrFeMnNi,FCC,[95],1.1,-4.2,4.5,5.7,7.4,8,1.8,0.6,2.7
CoCrFeMnNiTi,CoCrFeMnNiTi,IM,[95],5.8,-13.4,9.7,2,7.6,7.3,1.8,1,3.5
CoCrFeMoNi,CoCrFeMo0.85Ni,FCC+sigma+mp,[97],4.2,-4.6,8.4,6,20.5,7.9,1.6,0.9,2.3
,CoCrFeMo0.5Ni,FCC+sigma,[97],3.5,-4.3,7.4,6,19.8,8,1.7,0.7,1.7
,CoCrFeMo0.3Ni,FCC,[11],3,-4.2,6.6,6,19.3,8.1,1.7,0.6,1.4
CoCrFeMoNiTi,Co1.5CrFeMo0.8Ni1.5Ti0.5,FCC+sigma,[98],5.3,-10,9.7,2.9,6,7.8,1.7,1,2.3
,Co1.5CrFeMo0.5Ni1.5Ti0.5,FCC+sigma,[98],5.1,-10.3,9.3,2.7,6.4,7.9,1.7,0.9,2.1
,Co1.5CrFeMo0.1Ni1.5Ti0.5,FCC,[98],4.8,-10.6,8.5,2.3,7.9,8.1,1.8,0.7,2
CoCrFeMoNiTiVZr,CoCrFeMoNiTiVZr,BMG,[54],8.6,-18.8,12.6,1.9,3.4,6.5,1.8,1.3,4.2
CoCrFeNi,CoCrFeNi,FCC,[13],1.2,-3.8,4.9,5.7,18.5,8.3,1.8,0.3,1
CoCrFeNiTi,CoCrFeNiTi,IM,[99],6.2,-16.3,10.7,1.5,7.4,7.4,1.8,1,3.2
,CoCrFeNiTi0.5,FCC+L+sigma+R,[100],5,-11.6,8.8,2.1,7.8,7.8,1.8,0.7,2.2
,CoCrFeNiTi0.5,FCC+HCP+L12,[11],5,-11.9,8.8,2,8,7.9,1.8,0.7,2.2
,CoCrFeNiTi0.3,FCC,[100],4.1,-8.9,7.6,2.7,8.8,8,1.8,0.5,1.7
,Co1.5CrFeNi1.5Ti0.5,FCC,[98],4.6,-10.7,8.2,2.2,8.8,8.1,1.8,0.6,2
CoCrMnNiV,CoCrMnNiV,FCC+sigma,[17],2.8,-9.1,7.4,2.7,9.3,7.4,1.8,0.7,2.5
CoCuFeNi,CoCuFeNi,FCC+FCC,[83],1.1,4.7,1.6,4.1,1,9.5,1.8,0.2,2
CoCuFeNiSn,CoCuFeNiSn0.5,FCC+BCC+CuSn,[101],8.7,5.3,2.5,3.6,0.9,8.9,2,2.8,5
CoCuFeNiSn,CoCuFeNiSn0.07,FCC,[101],3.8,5.1,1.7,3.9,1,9.4,1.8,0.5,2.4
CoCuFeNiTiVZr,CoCuFeNiTiVZr,BMG,[54],9.2,-20.2,13.4,1.5,1.5,7.3,1.9,1.5,4.1
CoCuFeNiV,CoCuFeNiV,FCC,[22],2.8,-2.2,7.2,10.5,1.1,8.6,1.8,0.5,1.7
CoCuHfTiZr,CoCuHfTiZr,IM+BMG,[19],10.2,-23.5,18.7,1.1,2.1,6.4,1.8,2,4.6
CoFeMnMoNi,CoFeMnMoNi,IM,[17],4.4,-4,8.3,6.5,3.7,8,1.8,1,3.4
CoFeMnNiV,CoFeMnNiV,FCC+sigma,[17],2.8,-9,7,2.7,10,7.8,2,0.7,2.7
CoFeMoNiTiVZr,CoFeMoNiTiVZr,BMG,[54],8.8,-21.8,13.4,1.5,3.3,6.6,1.9,1.3,4.8
CrCuFeMnNi,CrCu2Fe2MnNi2,FCC,[102],1.1,3.9,4,5.6,0.9,8.9,1.6,0.4,2.5
,CrCu2Fe2Mn2Ni,FCC+BCC,[102],0.9,4.7,3.9,4.5,0.9,8.5,1.6,0.6,2.8
,CrCuFeMn2Ni2,FCC,[102],1.1,-0.5,4.3,44,1.4,8.4,1.7,0.7,3.3
,CrCuFeMnNi,FCC+BCC,[10],1,2.7,4.5,8.3,1,8.4,1.6,0.5,2.7
,Cr2CuFe2Mn2Ni2,FCC,[102],1,0.1,4.6,230.3,1.5,8.1,1.7,0.6,2.8
,Cr2Cu2FeMn2Ni2,FCC+BCC,[102],1.1,2.4,4.8,9.3,1,8.4,1.6,0.6,2.8
,Cr2Cu2Fe2MnNi2,FCC+BCC,[102],1.1,3.6,4.7,6.3,0.9,8.6,1.6,0.4,2.3
,Cr2CuFe2MnNi,FCC+BCC,[102],0.9,2.6,4.8,8.7,1.2,8,1.6,0.4,2.3
CrCuFeMoNi,CrCuFeMoNi,FCC,[10],4.1,4.6,8.8,5.7,0.9,8.2,1.4,0.9,3.1
CrCuFeNi,CrCu0.7FeNi,FCC+FCC,[103],1.2,3,5.1,6.8,1,8.6,1.5,0.3,1.7
CrCuFeNiZr,CrCuFeNiZr,BCC+comp.,[10],10,-14.4,12.1,1.7,1.1,7.8,1.6,1.7,4.2
CrCuMnNi,CrCuMnNi,FCC+BCC,[16],1.1,1.8,5.1,11,1,8.5,1.5,0.6,2.9
CrFeMnNiTi,CrFeMnNiTi,FCC+BCC+comp.,[17],6,-13.3,10.2,1.8,6.6,7,1.8,1.1,3.7
CrNbTiVZr,CrNbTiVZr,BCC+L,[20],7.7,-4.6,8.1,6.4,5.1,4.8,1.6,1.3,4.4
CrNbTiZr,CrNbTiZr,BCC+L,[20],7.8,-5,8.7,5.2,4.1,4.8,1.5,1.4,5
CuFeHfTiZr,CuFeHfTiZr,IM,[19],9.8,-15.8,18.2,1.7,1.4,6.2,1.8,1.9,4.2
CuFeNiTiVZr,CuFeNiTiVZr,BMG,[54],9.2,-18.8,13.9,1.5,1.3,7,1.8,1.5,4.2
CuHfNiTiZr,CuHfNiTiZr,BMG,[19],10.3,-27.4,19.3,0.9,2.1,6.6,1.8,2.1,4.6
CuHfTiZr,Cu60Hf10Ti10Zr20,BMG,[54],10.3,-17.3,17,0.9,10.1,8.2,1.4,2.4,3.9
CuMgYZn,Cu9Mg81Y5Zn5,BMG,[54],7.8,-3.2,13,1.8,4,3.4,1.9,2.3,9.6
CuNbNiSnTi,Cu14Nb10Ni12Sn4Ti60,BMG,[54],6.8,-15.6,14.8,1.2,2,5.8,1.8,1.8,5
CuNbNiTiZr,CuNbNiTiZr,BMG,[99],9.4,-21.3,15.6,1.2,1.2,6.8,1.6,1.7,4.6
CuNiPPd,Cu30Ni10P20Pd40,BMG,[55],8,-24.9,8.1,0.6,2,9.3,1.5,1,10
CuNiPPdPt,CuNiPPdPt,BMG,[27],8.3,-23.7,8.6,0.8,1.6,9.2,1.8,1.1,9.6
CuNiPPt,Cu27Ni9.5P21Pt42.5,BMG,[55],8.5,-24.9,9.1,0.6,2.8,9.2,1.9,1,11.6
CuNiTiZr,Cu47Ni8Ti34Zr11,BMG,[3],8.6,-15.4,14.9,1.1,1.6,7.8,1.5,1.8,3.7
DyGdHoTbY,DyGdHoTbY,HCP,[23],2.5,0,4.6,,16.9,3,2,0.2,0.6
DyGdLuTbTm,DyGdLuTbTm,HCP,[24],1.3,0,4.9,,17.3,3,2,0.3,1.7
DyGdLuTbY,DyGdLuTbY,HCP,[24],2.9,0,5.4,,17.3,3,2,0.3,1.6
FeMoNiTiVZr,FeMoNiTiVZr,BMG,[54],8.6,-19.8,13.3,1.6,3.1,6.2,1.8,1.4,5.3
HfNbTaTiZr,HfNbTaTiZr,BCC,[104],4.1,2.7,6.6,12.3,3.6,4.4,1.8,0.7,5.9
MoNbTaVW,MoNbTaVW,BCC,[18],3.2,-4.6,4.5,8.6,20.7,5.4,1.6,0.5,4.8
MoNbTaW,MoNbTaW,BCC,[18],2.2,-6.5,3.8,5.6,31.5,5.5,1.5,0.4,4.6
MoNbTiVZr,MoNbTiV3Zr,BCC,[12],6.2,-2.5,5.4,11.3,6.3,4.9,1.7,1.1,4.7
,MoNbTiV2Zr,BCC,[12],6.1,-2.7,5.4,11.4,5.6,4.8,1.7,1,5.3
,MoNbTiV1.5Zr,BCC,[12],6.1,-2.7,5.3,11.5,5.3,4.8,1.6,1,5.7
,MoNbTiVZr,BCC,[12],5.9,-2.7,5.1,11.7,5,4.8,1.6,1,6.1
,MoNbTiV0.75Zr,BCC,[12],5.8,-2.7,4.9,11.7,4.9,4.8,1.6,0.9,6.4
,MoNbTiV0.5Zr,BCC,[12],5.6,-2.7,4.7,11.8,4.7,4.8,1.6,0.9,6.7
,MoNbTiV0.25Zr,BCC,[12],5.3,-2.6,4.4,11.7,4.6,4.8,1.5,0.9,7
MoNbTiZr,MoNbTiZr,BCC,[12],5,-2.5,3.9,11.1,4.6,4.8,1.5,0.8,7.4
MoPdRhRu,MoPdRhRu,HCP,[105],1.7,-8.8,2,3.1,3.3,8.3,0.8,0.4,2.8
NbSiTaTiZr,Nb22Si26Ta16Ti19Zr17,BMG,[106],6.4,-48.6,16.1,0.6,2.7,4.4,2.3,1.5,6.1
NbTaTiV,NbTaTiV,BCC,[21],3.6,-0.3,5,117,9,4.8,1.8,0.7,3.9
NbTiVZr,NbTiV2Zr,BCC,[20],6.6,-1.3,5.8,19.3,5.2,4.6,1.8,1.3,4.7
,NbTiVZr,BCC,[20],6.2,-0.3,5.4,103.5,4.2,4.5,1.8,1.1,5
HfNbTaTiZr,Hf8Nb33Ta34Ti11Zr14,BCC,,,,,,,,,,
,FeCoNiAl0.2Si0.2,BCC+unknown,,,,,,,,,,
,FeCoNiCrTi,FCC+BCC+Co2Ti,,,,,,,,,,
,AlCrCuFeTiZn,BCC,,,,,,,,,,
,AlCrSiTiV,BCC+intermet.,,,,,,,,,,
,CoFeNiTi,FCC+ordered HCP,,,,,,,,,,
,Co1.5CrFeNiTi0.5,"FCC+(Ni,Co)3Ti",,,,,,,,,,
,Co1.5CrFeNiTi,"FCC+(Ni,Co)3Ti",,,,,,,,,,
,Al0.2Co1.5CrFeNiTi,"FCC+(Ni,Co)3Ti",,,,,,,,,,
,AlCoCuFeNiZr,FCC+BCC+ZrFe3Al,,,,,,,,,,
,TiZrHfNiCu,BMG,,,,,,,,,,
,AlCrNiSiTi,BMG,,,,,,,,,,
,AlCrTaTiZr,BMG,,,,,,,,,,
,CrMo0.5NbTa0.5TiZr,BCC+BCC+Laves,,,,,,,,,,
,CrFeNiTiVZr,IM,,,,,,,,,,
,AlCrCuFeNiZn,FCC+BCC,,,,,,,,,,
,CuNiCoZnAlTi,BCC,,,,,,,,,,
,AlNbTiV,BCC,,,,,,,,,,
,AlMo0.5NbTa0.5TiZr,BCC,,,,,,,,,,
,AlNb1.5Ta0.5Ti1.5Zr0.5,BCC,,,,,,,,,,
,Al0.4Hf0.6NbTaTiZr,BCC,,,,,,,,,,
,Al0.3NbTaTi1.4Zr1.3,BCC,,,,,,,,,,
,Al0.3NbTa0.8Ti1.4V0.2Zr1.3,BCC,,,,,,,,,,
,Al0.5NbTa0.8Ti1.5V0.2Zr,BCC,,,,,,,,,,
,FeCoNi,FCC,,,,,,,,,,
,FeCoNiAl0.05Si0.05,FCC,,,,,,,,,,
,FeCoNiAl0.1Si0.1,FCC,,,,,,,,,,
,FeCoNiAl0.15Si0.15,FCC+BCC,,,,,,,,,,
,FeCoNiAl0.25Si0.25,BCC,,,,,,,,,,
,FeCoNiAl0.4Si0.4,BCC,,,,,,,,,,
,AlCrNbTiV,BCC+L,,,,,,,,,,
,AlCr1.5NbTiV,BCC+L,,,,,,,,,,
,Al1.5CrFeMnTi,BCC+L21+L,,,,,,,,,,
,Al2CrFeMnTi,BCC+L21+L,,,,,,,,,,
,AlCrFeMnTi0.25,BCC+L21,,,,,,,,,,
,Al2CrFeMnTi0.25,BCC+L21,,,,,,,,,,
,Al3CrFeMnTi0.25,BCC+L21+L,,,,,,,,,,
,Al4CrFeMnTi0.25,BCC+L21+L,,,,,,,,,,
,AlCr0.5NbTiV,BCC,,,,,,,,,,
,V35Ti33Fe15Cr10Zr5,BCC,,,,,,,,,,
,CoCrFeNiMo0.2,FCC,,,,,,,,,,
